SOURCE,X,Y,YEAR,maxtJan,maxtFeb,maxtMar,maxtApr,maxtMay,maxtJun,maxtJul,maxtAug,maxtSep,maxtOct,maxtNov,maxtDec,mintJan,mintFeb,mintMar,mintApr,mintMay,mintJun,mintJul,mintAug,mintSep,mintOct,mintNov,mintDec,pcpJan,pcpFeb,pcpMar,pcpApr,pcpMay,pcpJun,pcpJul,pcpAug,pcpSep,pcpOct,pcpNov,pcpDec
USA,50000,1020000,2014,-12.98,-11.93,-3,7.07,16.89,22.27,24.52,24.37,19.42,12.06,-3.37,-5.01,-25.98,-24.01,-17.46,-4.51,5.08,11.54,11.55,12.19,7.22,1.34,-12.07,-12.07,15.44,12.62,20.79,52.03,89.34,144.39,99.79,56.29,69.18,39.65,12.44,14
USA,50000,1020000,2015,-8,-11.86,3.46,12.52,17.54,23.37,26.25,24.28,22.44,13.4,4.5,-2.61,-18.62,-23.97,-8.31,-2.29,3.72,10.29,13.77,11.2,9.11,1.39,-4.31,-9.79,17.72,11.5,15.29,15.41,111.73,78.6,107.52,82.64,34.24,50.79,56.71,27.99
USA,50000,1020000,2016,-8.58,-4.25,5.29,8.72,20.28,22.9,25.65,25.47,19.41,12.01,7.74,-7.38,-17.16,-15.07,-6.38,-2.63,5.59,10.78,13.29,12.25,8.72,2.39,-0.71,-16.06,9.35,16.56,28.85,51.43,52.31,125.88,95.5,116.2,90.44,29.53,28.49,35.83
USA,50000,1020000,2017,-7.23,-2.81,1.92,11.22,17.28,22.95,26.32,24.53,20.04,12.89,-1.1,-9.25,-16.62,-13.86,-10.43,-1.71,3.95,10.28,12.54,9.52,7.99,1.29,-10.47,-18.7,25.75,22.95,14.07,29.18,23.18,107.45,37.12,54.34,134.59,45.28,19.18,25.63
USA,50000,1020000,2018,-9.09,-9.53,2.1,6.46,22.28,24.78,26.45,25.39,18.11,7.01,-3.72,-4.6,-20.21,-23.04,-10.04,-7.03,6.13,11.32,12.99,10.89,6.17,-0.96,-11.86,-13.43,12.48,10.38,9.64,8,73.42,80.19,62.95,51.87,83.28,77.06,13.43,21.82
USA,50000,1020000,2019,-11.92,-11.11,-0.82,9.5,15.64,23.93,26.42,23.92,18.18,8.17,-1.86,-6.15,-23.73,-23.4,-13.43,-2.1,2.36,9.35,13,10.61,8.03,0.53,-9.42,-16.27,13.37,42.41,26.83,29.81,44.4,72.24,100.56,81.76,185.09,107.04,26.05,32.68
USA,50000,1020000,2020,-7.8,-5.74,2.68,8.37,17.26,24.27,27.41,25.75,18.63,6.67,3.71,-3.53,-17.38,-19.97,-10.23,-4.37,3.23,11.11,13.66,11.33,4.84,-3.19,-7.62,-13.37,13.91,4.73,11.55,32.59,29.87,123.33,115.11,83.87,28.79,39.91,6.89,17.35
USA,50000,895000,1997,-11.84,-4.65,-0.35,8.85,14.97,25.03,24.85,23.92,21.18,11.93,-1.58,-1.57,-23.06,-18.19,-12.7,-3.98,2.26,12.06,13.77,11.65,8.4,1.15,-9.16,-8.98,29.8,5.73,32.14,34.61,51.71,144.92999,102.77,58.2,63.89,64.3,24.95,5.2
USA,50000,895000,1998,-7.26,1.4,1.36,14.4,22.19,20.71,25.95,26.66,22.7,11.95,1.6,-4.78,-16.31,-5.53,-7.82,0.5,7.19,10.52,13.52,13.42,8.51,2.58,-5.4,-13.85,16.07,20.61,19.41,24.01,108.71,138.02,81.17,37.79,44.13,109.27,34.44,13.47
USA,50000,895000,1999,-9.74,-0.77,3.62,12.26,18.72,22.8,26.42,23.83,17.37,10.78,7.82,-1.68,-20.13,-12.95,-7.5,-0.22,6.92,11.45,14.7,12.4,6.85,-0.6,-4.14,-11.82,23.73,9.91,32.81,39.66,122.45,114.35,137.73,127.15,101.47,20.79,0.95,7.49
