SPECIES,SOURCE,X,Y,DEF,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
esbw,CA,-253963.877900001,1055940.4511,4,0,0,0,0,0,21,0,-18,0,-3,0,0,0,0,0,0,0,0,0,0,0
esbw,CA,-228963.877900001,1055940.4511,10,0,0,100,53,93,43,-3,0,0,-273,82,-95,3,-3,0,0,0,0,0,0,0
esbw,CA,-203963.877900001,1055940.4511,6,0,0,0,0,54,0,0,0,0,-54,12,-12,0,0,0,0,0,0,0,0,0
esbw,CA,971036.1221,1055940.4511,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,111,-115,-5,111,32
esbw,CA,996036.1221,1055940.4511,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,48,834,-494,-493,1148,-577
esbw,CA,1021036.1221,1055940.4511,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,707,63,-848,565,-404
esbw,CA,1046036.1221,1055940.4511,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,363,-415,482,-155
esbw,CA,1071036.1221,1055940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,175,-177,293,-18
esbw,CA,1271036.1221,1055940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,224,96,1153
esbw,CA,1296036.1221,1055940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,125,44,1265
esbw,CA,1321036.1221,1055940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,234,230,899
esbw,CA,1346036.1221,1055940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41,166,787
esbw,CA,1396036.1221,1055940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,384,1202
esbw,CA,1746036.1221,1055940.4511,14,1,2,1,-3,6,4,1,-3,12,0,84,-33,-71,-2,0,0,0,0,0,0,0
esbw,CA,-253963.877900001,1080940.4511,10,8,19,-17,1,0,0,0,-122,0,3,10,-13,0,0,0,0,0,0,0,0,0
esbw,CA,-228963.877900001,1080940.4511,12,0,5,-5,199,194,20,0,0,0,-396,16,-46,0,0,0,0,0,0,0,0,0
esbw,CA,-203963.877900001,1080940.4511,7,0,0,0,85,24,-1,0,0,0,-108,17,-17,0,0,0,0,0,0,0,0,0
esbw,CA,971036.1221,1080940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,145,45
esbw,CA,996036.1221,1080940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,58,-72,689,-212
esbw,CA,1021036.1221,1080940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,142,-192,298,-69
esbw,CA,1046036.1221,1080940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,390,-449,540,-121
esbw,CA,1071036.1221,1080940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,-52,328,99
esbw,CA,1296036.1221,1080940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45,82,1433
esbw,CA,1321036.1221,1080940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,81,891
esbw,CA,1346036.1221,1080940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,648
esbw,CA,21036.1220999993,1105940.4511,8,-3,26,67,-50,3,22,15,-88,0,0,0,0,0,0,0,0,0,0,0,0,0
esbw,CA,46036.1220999993,1105940.4511,6,-7,0,3,12,3,-13,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0
esbw,CA,1021036.1221,1105940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,626,-655,661,506
esbw,CA,1046036.1221,1105940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,931,-1004,720,154
esbw,CA,1071036.1221,1105940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,-41,392,61
esbw,CA,-3963.87790000066,1130940.4511,5,-24,2,-2,11,-11,12,4,-16,0,0,0,0,0,0,0,0,0,0,0,0,0
esbw,CA,21036.1220999993,1130940.4511,5,-15,-3,43,-39,-4,0,20,-20,0,0,0,0,0,0,0,0,0,0,0,0,0
esbw,CA,1021036.1221,1130940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,-84,439,362
esbw,CA,1046036.1221,1130940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,-229,413,48
esbw,CA,1071036.1221,1130940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,-120,837,-199
esbw,CA,-1003963.8779,1155940.4511,3,0,0,0,0,0,0,0,47,7,-54,0,0,2,-2,0,0,0,0,0,0,0
esbw,CA,-3963.87790000066,1155940.4511,8,11,-19,17,17,3,-6,77,-111,0,0,0,0,0,0,0,0,0,0,0,0,0
esbw,CA,21036.1220999993,1155940.4511,4,-13,0,73,-69,-4,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
esbw,CA,-28963.8779000007,1180940.4511,7,43,50,79,-98,-31,12,-16,-39,0,0,0,0,0,0,0,0,0,0,0,0,0
esbw,CA,-3963.87790000066,1180940.4511,8,86,9,-39,-66,-10,85,-65,-24,0,0,0,0,0,0,0,0,0,0,0,0,0
