SPECIES,SOURCE,X,Y,DEF,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
sb,USA,-1175000,-675000,3,0,0,0,0,68,-66,10,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1150000,7e+05,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-8,0,1,-1,2,-2,0,0,0
sb,USA,-1150000,675000,5,0,0,0,0,0,0,0,0,0,0,0,0,73,-54,-19,1,1,-2,0,2,-2,0,0
sb,USA,-1150000,625000,3,0,0,4,-4,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
sb,USA,-1150000,525000,3,0,0,4,-1,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1150000,2e+05,9,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,29,331,55,583,246,-99,-1130,-15
sb,USA,-1150000,175000,8,0,0,0,0,0,81,-81,0,0,0,0,0,0,0,0,14,406,356,1211,-42,-832,-1046,-67
sb,USA,-1150000,150000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,19,81,177,-150,24,391,-534,-29
sb,USA,-1150000,-625000,4,0,0,1,-1,120,-58,-4,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1150000,-650000,3,0,0,0,0,96,-87,69,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1125000,675000,5,0,18,-15,12,-15,45,-45,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,0
sb,USA,-1125000,650000,3,0,0,8,-5,-3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1125000,6e+05,3,0,0,0,0,3,-3,0,0,0,0,0,0,0,1,-1,0,2,-2,0,0,0,0,0
sb,USA,-1125000,575000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,0,0,0,0
sb,USA,-1125000,550000,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-6,-1,0,0,0,0
sb,USA,-1125000,525000,6,3,-3,2,-1,-1,0,9,-9,0,0,0,0,0,0,0,1,-1,3,-3,0,0,0,0
sb,USA,-1125000,5e+05,4,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,1,-1,1,3,-4,0,0,0,0
