SPECIES,SOURCE,X,Y,DEF,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ftc,USA,225000,795000,9,0,0,24,117,1088,-95,-1131,-3,0,0,0,0,0,0,0,11,-11,0,8,-5,82,-85,0
ftc,USA,225000,770000,11,0,0,2,-2,64,-15,-49,0,0,0,0,0,7,24,328,-254,-2,-103,18,-4,-12,-2,0
ftc,USA,225000,745000,7,0,0,0,25,-2,-23,0,0,0,43,-43,0,0,0,287,-229,17,-75,0,12,-12,0,0
ftc,USA,225000,720000,9,0,0,0,66,-61,-5,8,-8,0,0,0,0,6,18,267,-221,-53,-17,0,12,-12,0,0
ftc,USA,225000,695000,6,0,2,-2,0,0,0,0,0,0,0,0,0,0,19,2,66,2,-89,0,35,-35,0,0
ftc,USA,225000,670000,5,0,0,0,0,0,0,0,0,0,0,0,6,-6,0,4,29,3,-36,0,11,-11,0,0
ftc,USA,250000,995000,3,0,0,993,1091,-2084,57,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,USA,250000,970000,6,0,68,1982,2744,869,-1856,-3807,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0
ftc,USA,250000,945000,9,0,337,3020,995,-1995,-1385,-972,0,0,0,0,0,0,0,0,10,8,-17,3,-4,0,0,0
ftc,USA,250000,920000,11,0,515,2586,1886,891,-2721,-3157,0,0,0,0,0,0,0,142,-106,97,96,280,-79,-430,0,0
ftc,USA,250000,895000,9,0,189,686,5485,-807,-2176,-3307,-70,0,0,0,0,0,0,85,-85,0,0,1,9,-10,0,0
ftc,USA,250000,870000,7,0,0,0,5866,684,-6415,-135,0,0,0,0,0,0,0,185,-135,-46,-4,5,-5,0,0,0
ftc,USA,250000,845000,11,0,19,17,6087,-85,-6002,-36,0,0,0,0,0,0,0,213,-178,-35,46,-37,-3,0,-6,0
ftc,USA,250000,820000,10,0,0,12,3558,5225,-7837,-958,0,0,0,0,0,0,0,6,16,-1,-21,29,14,-29,-14,0
ftc,USA,250000,795000,9,0,0,11,-11,2136,-1513,-623,0,0,0,0,0,0,3,0,-1,-2,0,22,-9,40,-53,0
ftc,USA,250000,770000,8,0,0,0,0,22,775,-797,0,0,0,0,0,0,0,286,-283,14,-17,22,-14,-2,-6,0
ftc,USA,250000,745000,5,0,0,9,74,-83,0,0,0,0,2,-2,0,0,0,281,-281,0,0,0,3,-3,0,0
ftc,USA,250000,720000,7,3,-3,0,25,-19,-6,0,0,0,35,-35,0,0,0,163,-157,2,-8,0,0,0,0,0
ftc,USA,250000,645000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,-7,-50,0,0,1,-1,0,0
ftc,USA,275000,995000,3,0,0,14,1656,-1644,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,USA,275000,970000,5,0,0,68,4152,2547,-5418,-1349,0,0,0,0,0,0,0,0,14,-14,0,0,0,0,0,0
ftc,USA,275000,945000,6,0,24,1506,4362,938,-5558,-1272,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0
ftc,USA,275000,920000,9,0,180,857,4273,3690,-4454,-4546,0,0,0,0,0,0,0,6,-6,0,38,11,-26,-23,0,0
ftc,USA,275000,895000,9,0,225,1494,6042,1465,-7382,-1829,-15,0,0,0,0,0,0,113,-100,-13,0,0,0,10,-10,0
ftc,USA,275000,870000,11,0,346,44,9070,-633,-8824,-3,0,0,0,0,0,0,0,153,-17,-127,-9,11,2,32,-45,0
