SPECIES,SOURCE,X,Y,DEF,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
dfb,CA,-1878963.8779,1530940.4511,3,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,2,0
dfb,CA,-1853963.8779,1530940.4511,6,0,0,0,0,6,-6,0,0,8,-8,2,-2,0,1,-1,1,-1,0,0,3,-3
dfb,CA,-1828963.8779,1530940.4511,4,0,0,0,0,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,3,-3
dfb,CA,-1803963.8779,1530940.4511,4,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,2,-1,-1,1,-1,0,0
dfb,CA,-1778963.8779,1530940.4511,13,0,7,-4,-3,1,-1,0,0,0,3,-1,2,-3,0,0,1,4,-5,-1,1,-1
dfb,CA,-1753963.8779,1530940.4511,10,0,0,0,2,-2,0,1,0,-1,1,6,-3,-4,0,0,0,0,3,2,-4,17
dfb,CA,-1728963.8779,1530940.4511,11,1,0,-1,0,2,-2,0,0,0,4,-1,-3,1,-1,2,6,8,-16,0,1,16
dfb,CA,-1703963.8779,1530940.4511,13,0,0,2,5,-4,-1,-2,0,2,9,-10,-1,0,0,0,12,8,8,7,-18,21
dfb,CA,-1678963.8779,1530940.4511,4,0,0,0,0,0,0,6,-6,5,-2,-3,0,0,0,0,0,0,0,0,0,2
dfb,CA,-1653963.8779,1530940.4511,5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,-1,3,2
dfb,CA,-1628963.8779,1530940.4511,10,0,0,1,-1,2,-2,3,-3,0,2,0,-2,1,-1,0,0,1,2,-3,6,-4
dfb,CA,-1603963.8779,1530940.4511,10,1,0,-1,0,0,0,0,0,1,-1,0,0,0,1,3,-1,-3,9,-5,3,-5
dfb,CA,-1578963.8779,1530940.4511,8,0,2,-2,0,0,0,0,0,0,0,0,0,0,3,-3,1,2,0,-2,3,-3
dfb,CA,-1528963.8779,1530940.4511,5,0,0,0,0,0,0,0,0,2,-1,-1,0,0,0,0,0,3,-1,-1,-1,0
dfb,CA,-1453963.8779,1530940.4511,3,0,0,0,0,0,0,1,-1,0,0,1,-1,0,0,0,0,0,1,-1,0,0
dfb,CA,-2078963.8779,1555940.4511,3,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,6,-6,0,0,38,-38
dfb,CA,-2053963.8779,1555940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,4,-4,0,5,17,-22
dfb,CA,-1878963.8779,1555940.4511,5,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,12,-13
dfb,CA,-1828963.8779,1555940.4511,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,-6,-3,-2,0,0
dfb,CA,-1803963.8779,1555940.4511,11,0,0,0,0,2,-1,-1,0,0,0,1,4,-3,0,11,-6,2,-8,-1,0,1
dfb,CA,-1778963.8779,1555940.4511,19,0,3,-2,0,3,-1,-3,1,13,-13,2,3,0,-4,14,-4,28,-24,-10,3,-8
dfb,CA,-1753963.8779,1555940.4511,17,0,0,5,-3,2,-4,1,22,25,1,-40,-9,24,-23,40,-17,34,-39,6,-16,35
dfb,CA,-1728963.8779,1555940.4511,16,0,0,0,10,12,29,-33,-4,26,73,-113,1,10,-10,0,1,22,-20,-1,-3,16
dfb,CA,-1703963.8779,1555940.4511,14,0,0,1,14,11,-26,0,16,17,17,-49,-1,2,-2,10,-8,42,-40,8,40,-52
dfb,CA,-1678963.8779,1555940.4511,7,0,0,0,2,1,-3,0,0,2,14,-13,-3,0,0,0,0,0,0,0,15,1
dfb,CA,-1653963.8779,1555940.4511,14,0,0,0,2,11,-13,1,-1,6,3,-8,0,1,-2,0,1,3,-3,1,12,-9
dfb,CA,-1628963.8779,1555940.4511,10,0,2,-2,0,0,0,0,0,0,2,-2,1,-1,1,-1,1,7,-6,-1,7,-5
dfb,CA,-1603963.8779,1555940.4511,11,0,7,-5,0,-2,0,0,0,0,4,-2,-2,0,0,0,2,-1,2,2,-2,7
dfb,CA,-1578963.8779,1555940.4511,6,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,4
dfb,CA,-2103963.8779,1580940.4511,5,0,0,0,0,0,0,0,0,0,0,1,-1,3,18,-21,1,-1,0,14,-14,0
dfb,CA,-1978963.8779,1580940.4511,5,0,0,0,0,0,0,0,0,0,0,0,0,7,-4,3,2,-8,0,4,-4,0
dfb,CA,-1778963.8779,1580940.4511,19,0,0,2,30,6,-26,-11,50,17,192,-230,-24,-3,0,27,74,18,-49,-48,51,-55
dfb,CA,-1753963.8779,1580940.4511,16,0,0,2,3,2,2,-9,21,22,13,-44,-12,0,2,18,-13,68,-60,-4,46,-47
dfb,CA,-1728963.8779,1580940.4511,4,0,0,0,0,0,0,0,0,1,5,-6,0,0,0,0,0,8,-8,0,0,15
dfb,CA,-1703963.8779,1580940.4511,8,0,0,1,4,-4,-1,5,-5,0,0,0,0,0,0,0,0,1,-1,3,11,-11
dfb,CA,-1678963.8779,1580940.4511,9,0,0,0,7,0,5,-12,1,0,9,-10,0,0,0,0,0,0,2,-2,7,-6
dfb,CA,-1653963.8779,1580940.4511,9,0,0,0,3,19,-22,1,-1,1,8,-8,-1,1,-1,0,0,0,0,0,8,-5
dfb,CA,-1628963.8779,1580940.4511,4,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,11,-3
dfb,CA,-1603963.8779,1580940.4511,3,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
dfb,CA,-1503963.8779,1580940.4511,4,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-4,-2,0,2
dfb,CA,-1478963.8779,1580940.4511,3,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,2,-2,1,-1
dfb,CA,-2103963.8779,1605940.4511,8,0,0,0,0,0,0,0,0,0,0,0,3,2,-1,-4,6,0,-5,4,-3,-2
dfb,CA,-1803963.8779,1605940.4511,10,0,0,0,2,-2,0,0,8,35,-38,-5,0,1,-1,0,16,-2,-10,-4,21,102
dfb,CA,-1778963.8779,1605940.4511,17,0,0,0,86,-61,47,-38,100,149,30,-312,-1,1,8,61,1,59,0,53,92,156
dfb,CA,-1753963.8779,1605940.4511,17,0,0,3,25,-17,-7,94,59,-40,-1,-72,-44,0,7,51,15,34,-2,12,-66,94
dfb,CA,-1728963.8779,1605940.4511,7,0,0,3,0,-3,0,0,0,0,0,0,0,1,-1,0,0,7,-6,-1,31,-28
dfb,CA,-1703963.8779,1605940.4511,8,0,0,0,9,-7,-2,30,-30,5,5,-10,0,8,-8,0,0,3,7,-10,0,0
dfb,CA,-1678963.8779,1605940.4511,15,0,0,1,35,-29,0,-6,11,23,-7,-14,-14,13,-13,0,0,27,0,-20,13,-15
dfb,CA,-1653963.8779,1605940.4511,12,0,0,8,21,-17,12,-24,0,12,21,-23,-10,0,0,0,0,29,20,-35,121,-115
dfb,CA,-1628963.8779,1605940.4511,10,29,1,33,-42,-20,-1,0,0,0,3,-3,0,0,0,0,0,0,7,-5,6,0
dfb,CA,-1603963.8779,1605940.4511,7,0,6,-1,-3,-2,0,1,-1,0,0,0,0,0,0,0,0,0,5,-3,0,-2
dfb,CA,-1503963.8779,1605940.4511,7,0,51,-51,0,0,0,0,8,-7,4,-5,0,0,0,0,0,0,35,-33,-2,2
dfb,CA,-1903963.8779,1630940.4511,4,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,8,-3,58
dfb,CA,-1803963.8779,1630940.4511,10,0,0,0,6,-6,0,1,-1,0,0,0,0,4,-4,14,-6,4,-11,2,39,36
dfb,CA,-1778963.8779,1630940.4511,18,0,0,17,16,-4,-22,94,88,3,-73,-112,-4,-2,-1,35,-1,3,4,103,54,59
dfb,CA,-1753963.8779,1630940.4511,18,-1,1,42,-18,9,-34,176,109,-17,-154,-108,-6,3,-3,114,78,-10,-56,127,-73,-120
dfb,CA,-1728963.8779,1630940.4511,15,7,-7,0,38,-38,0,10,-10,20,10,-27,0,10,-13,3,3,42,-9,-22,19,-27
dfb,CA,-1703963.8779,1630940.4511,13,0,0,0,2,-2,0,2,5,39,-37,-8,0,27,-28,0,0,5,5,-9,9,-2
dfb,CA,-1678963.8779,1630940.4511,12,0,0,0,13,-3,-10,1,45,-29,6,-23,0,16,-16,0,0,6,28,-30,12,-9
dfb,CA,-1653963.8779,1630940.4511,6,30,-30,44,-38,-6,0,0,0,0,2,-2,0,0,0,0,0,0,5,-5,0,2
dfb,CA,-1628963.8779,1630940.4511,4,5,-5,0,50,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-10,-3
dfb,CA,-1603963.8779,1630940.4511,3,0,0,0,0,5,-5,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0
dfb,CA,-1903963.8779,1655940.4511,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,-7,2
dfb,CA,-1878963.8779,1655940.4511,10,0,0,0,0,0,0,0,0,1,1,-2,0,2,-2,7,5,3,-3,27,-21,-9
dfb,CA,-1853963.8779,1655940.4511,10,0,0,0,0,0,0,0,0,3,4,-7,0,1,-1,2,-1,12,-5,4,-2,-2
dfb,CA,-1828963.8779,1655940.4511,7,0,0,0,0,0,0,0,7,-7,0,0,0,0,0,2,0,-2,5,-1,-2,3
dfb,CA,-1803963.8779,1655940.4511,16,0,0,1,0,32,-33,19,17,66,-65,-34,-3,30,-30,32,-4,15,-42,3,-2,37
dfb,CA,-1778963.8779,1655940.4511,18,0,0,20,9,136,-163,139,57,115,-88,-225,1,26,-26,55,-16,146,-160,21,72,111
dfb,CA,-1753963.8779,1655940.4511,18,6,-5,13,60,104,-138,-24,239,47,-90,-212,0,0,3,28,24,132,6,82,-217,22
dfb,CA,-1728963.8779,1655940.4511,18,0,1,0,240,-241,113,205,-192,-72,45,-95,0,6,-10,5,15,140,49,51,128,-68
dfb,CA,-1703963.8779,1655940.4511,14,0,1,3,-2,0,-2,0,29,9,-29,-9,0,5,-5,1,-1,9,6,-12,52,-20
dfb,CA,-1678963.8779,1655940.4511,8,0,0,0,2,1,-3,0,9,1,-8,-2,0,0,0,0,0,2,0,-2,52,-52
dfb,CA,-1653963.8779,1655940.4511,12,28,-28,0,2,0,-2,40,-39,0,4,-5,0,2,-2,0,0,0,4,-3,6,-3
dfb,CA,-1528963.8779,1655940.4511,3,-18,0,0,0,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,12,-12
dfb,CA,-1953963.8779,1680940.4511,3,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,2,-2,0,13
dfb,CA,-1903963.8779,1680940.4511,7,0,0,0,0,0,0,0,0,7,-4,-3,0,1,-1,0,0,0,2,12,10,-9
dfb,CA,-1878963.8779,1680940.4511,8,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,5,5,4,14,-24,3,-3
dfb,CA,-1853963.8779,1680940.4511,12,0,0,0,0,0,0,0,5,5,9,-19,0,7,0,4,4,11,-19,13,-16,4
dfb,CA,-1828963.8779,1680940.4511,10,0,0,0,0,0,2,-2,0,7,12,-13,-6,1,2,19,4,-3,-21,-2,0,0
dfb,CA,-1803963.8779,1680940.4511,16,0,0,0,1,42,274,-310,164,36,-28,-125,-10,-25,-14,51,-17,99,-138,8,-8,16
dfb,CA,-1778963.8779,1680940.4511,15,2,11,-13,3,-3,0,0,126,49,20,-195,0,2,5,68,59,49,-173,0,23,-4
dfb,CA,-1753963.8779,1680940.4511,19,-2,0,5,-6,136,151,-96,-53,12,210,-360,0,1,10,104,19,83,-102,-12,-60,43
dfb,CA,-1728963.8779,1680940.4511,17,6,-3,-3,2,116,99,-98,-60,33,84,-176,0,3,-3,10,-4,93,5,-73,125,59
dfb,CA,-1703963.8779,1680940.4511,12,0,0,0,0,4,1,-5,22,16,-20,-18,1,22,-21,-2,0,43,-22,-21,20,-17
dfb,CA,-1678963.8779,1680940.4511,11,0,0,0,0,0,1,2,18,15,-25,-11,0,2,-2,0,0,7,14,-20,35,-26
dfb,CA,-1653963.8779,1680940.4511,8,0,0,0,0,0,1,5,-4,3,-4,-1,0,0,0,0,0,0,16,-9,-3,-4
dfb,CA,-1628963.8779,1680940.4511,4,0,0,0,0,0,0,49,-49,0,0,0,0,2,-2,0,0,2,8,-10,0,0
dfb,CA,-1928963.8779,1705940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,-66,15
dfb,CA,-1903963.8779,1705940.4511,7,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,3,21,-19,32,27
dfb,CA,-1878963.8779,1705940.4511,9,0,0,0,0,0,0,5,-5,0,0,0,0,1,-1,1,0,12,-2,-8,0,-1
dfb,CA,-1853963.8779,1705940.4511,9,0,0,0,0,0,0,0,0,8,13,-21,0,7,-4,10,-3,10,-19,1,-2,0
dfb,CA,-1828963.8779,1705940.4511,17,0,0,0,1,0,193,-170,135,-49,117,-213,0,-3,0,81,13,-49,-21,-16,-18,-1
dfb,CA,-1803963.8779,1705940.4511,15,0,0,0,0,0,14,-9,23,43,2,-38,-24,-2,1,17,37,-15,-7,-21,-14,-7
dfb,CA,-1778963.8779,1705940.4511,8,1,-1,0,0,0,0,0,0,1,-1,0,0,0,1,5,-3,10,-13,1,-1,1
dfb,CA,-1753963.8779,1705940.4511,17,-1,-2,0,2,9,-2,11,4,-24,55,-55,0,1,0,43,-31,59,14,-22,3,-45
dfb,CA,-1728963.8779,1705940.4511,19,10,-11,1,-1,104,-44,110,-105,8,61,-135,0,2,-2,6,5,17,210,-32,-62,-116
dfb,CA,-1703963.8779,1705940.4511,13,0,1,-1,0,0,0,29,57,47,-87,-46,1,46,-47,0,1,10,64,-49,9,-33
dfb,CA,-1678963.8779,1705940.4511,14,0,1,-1,3,-1,1,9,54,-61,1,-6,0,6,-2,-4,0,23,-3,-18,-2,16
dfb,CA,-1653963.8779,1705940.4511,6,0,0,0,1,-1,0,51,-38,-10,0,-3,1,-1,0,0,0,0,0,0,0,0
dfb,CA,-1628963.8779,1705940.4511,4,0,0,0,0,0,1,54,-55,0,0,0,0,0,0,0,0,0,7,1,-8,0
dfb,CA,-1953963.8779,1730940.4511,4,0,0,0,0,0,0,0,0,18,-17,0,-1,0,0,0,0,0,2,-2,0,0
dfb,CA,-1903963.8779,1730940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,-6,2,6
dfb,CA,-1878963.8779,1730940.4511,6,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,3,-3,9,5,-5,-7,-2
dfb,CA,-1853963.8779,1730940.4511,14,0,0,0,0,0,0,2,8,-5,2,-5,-1,2,-2,15,0,27,-10,3,-10,-26
dfb,CA,-1828963.8779,1730940.4511,13,0,0,0,0,0,2,0,21,-9,4,-17,-1,2,-2,10,1,29,-21,10,-14,-15
dfb,CA,-1753963.8779,1730940.4511,12,3,-3,0,0,5,-5,0,2,3,-4,-1,0,0,2,14,-13,18,0,-12,-7,-2
dfb,CA,-1728963.8779,1730940.4511,13,3,0,-3,1,-1,0,4,-1,2,-5,0,0,3,-3,0,2,6,37,0,-42,0
dfb,CA,-1703963.8779,1730940.4511,12,1,-1,0,0,68,-68,4,123,-112,9,-24,0,43,-43,0,0,1,110,-45,-51,4
dfb,CA,-1678963.8779,1730940.4511,5,0,0,0,1,-1,0,0,9,-9,4,-4,0,6,-6,0,0,0,3,-3,0,0
dfb,CA,-1653963.8779,1730940.4511,7,0,0,0,0,20,-20,94,-90,-4,4,-4,0,2,-2,0,0,0,41,-35,-6,0
dfb,CA,-1628963.8779,1730940.4511,4,0,0,0,0,0,1,6,-7,0,0,0,0,0,0,0,0,0,15,-12,-3,0
dfb,CA,-1578963.8779,1730940.4511,3,0,16,-16,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,1,-1,0
dfb,CA,-1803963.8779,1755940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,-1,0
dfb,CA,-1753963.8779,1755940.4511,4,0,0,0,0,0,0,0,5,-5,0,0,0,0,0,0,0,0,2,-2,3,-1
dfb,CA,-1728963.8779,1755940.4511,9,-1,0,0,0,0,0,0,27,-27,2,-2,0,0,0,0,1,0,28,-16,-6,-5
dfb,CA,-1703963.8779,1755940.4511,11,0,0,0,1,-1,0,114,-108,-6,6,-6,0,10,-8,-2,0,1,19,-7,-8,-2
dfb,CA,-1678963.8779,1755940.4511,4,0,0,0,0,0,0,3,-3,0,0,0,0,3,-3,0,0,0,1,35,-36,0
dfb,CA,-1953963.8779,1780940.4511,7,0,0,0,0,0,0,0,4,18,-20,6,-8,0,0,0,0,0,2,-1,-1,1
dfb,CA,-1803963.8779,1780940.4511,8,0,0,0,0,0,0,0,0,1,1,-1,0,0,-1,1,-1,5,-5,0,0,12
dfb,CA,-1728963.8779,1780940.4511,8,0,0,0,0,1,-1,1,48,-48,2,-3,0,0,0,0,0,0,34,57,-40,-51
dfb,CA,-1703963.8779,1780940.4511,4,0,0,0,0,0,0,0,5,-5,0,0,0,0,0,0,0,0,8,-5,6,-9
dfb,CA,-1953963.8779,1805940.4511,4,0,0,0,0,0,0,0,0,8,-5,-3,0,0,1,-1,0,0,1,-1,0,0
dfb,CA,-1803963.8779,1805940.4511,5,0,0,0,0,0,0,0,1,2,-3,1,-1,0,0,0,0,0,2,-1,-1,0
dfb,CA,-1778963.8779,1805940.4511,6,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,2,7,15,-14,-1
dfb,CA,-1753963.8779,1805940.4511,5,0,0,0,0,0,0,0,0,1,-1,4,-4,1,-1,0,0,0,8,2,-10,0
dfb,CA,-1728963.8779,1805940.4511,12,0,0,0,0,6,-6,26,96,15,-88,-33,-6,-6,-4,0,0,0,96,-7,-67,-15
dfb,CA,-1703963.8779,1805940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,6,-3,-3,0
dfb,CA,-1678963.8779,1805940.4511,3,1,-1,0,0,0,0,0,0,0,0,0,0,6,-6,0,0,0,5,-5,0,0
dfb,CA,-1653963.8779,1805940.4511,3,39,-39,0,0,0,0,0,0,0,0,0,0,4,-4,0,0,0,1,-1,0,0
dfb,CA,-1778963.8779,1830940.4511,9,0,0,0,0,0,0,0,0,6,37,-43,0,6,-6,2,0,3,-2,1,-4,4
dfb,CA,-1753963.8779,1830940.4511,15,0,0,0,0,0,0,129,-110,-2,47,-34,-27,18,-19,0,1,-1,43,50,-91,31
dfb,CA,-1728963.8779,1830940.4511,10,0,0,0,0,0,0,16,7,-3,-5,-14,0,2,-3,0,0,0,21,-14,-7,2
dfb,CA,-1703963.8779,1830940.4511,3,6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,1,-1
dfb,CA,-1978963.8779,1855940.4511,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,-7,0,49,-49,0
dfb,CA,-1953963.8779,1855940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,2,19,-21,0
dfb,CA,-1753963.8779,1855940.4511,11,2,-2,0,0,0,0,0,1,1,3,-2,-2,8,-9,0,0,0,53,-3,-39,-3
dfb,CA,-1728963.8779,1855940.4511,6,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,0,1,-1,8,-1,-2,3
dfb,CA,-1703963.8779,1880940.4511,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,-22,-17,1
dfb,CA,-1678963.8779,1880940.4511,3,0,0,0,0,0,0,0,0,3,-3,0,0,0,0,0,0,0,4,-4,1,-1
dfb,CA,-1653963.8779,1880940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-8,0,4,-3,23,-24
dfb,CA,-1678963.8779,1905940.4511,5,2,-2,0,0,0,0,0,0,0,0,0,0,10,-10,0,0,0,120,-113,13,-20
dfb,CA,-1653963.8779,1905940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,-49,10,-11
dfb,CA,-1703963.8779,1930940.4511,6,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,3,9,-10,0,-2
dfb,CA,-1678963.8779,1930940.4511,6,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,73,-73,23,202,-141,-64,-20
dfb,CA,-1853963.8779,1955940.4511,10,0,0,0,0,0,0,0,0,0,0,0,5,53,-20,-8,-9,62,7,-10,-57,-5
dfb,CA,-1828963.8779,1955940.4511,6,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,2,-1,2,-3,25,-20,-5
dfb,CA,-1778963.8779,1955940.4511,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-5,6,-6,0,0
dfb,CA,-1703963.8779,1955940.4511,3,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,-6,0,0
dfb,CA,-1678963.8779,1955940.4511,6,4,-4,0,0,0,0,0,0,0,0,0,0,0,0,6,-6,136,-19,-107,9,-19
dfb,CA,-1653963.8779,1955940.4511,5,5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,304,-281,-44,-12
dfb,CA,-1778963.8779,1980940.4511,6,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,10,-10,2,0,-2,1,1
dfb,CA,-1753963.8779,1980940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,7,-7,2,0,-2
dfb,CA,-1678963.8779,1980940.4511,3,5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,-171,9,-9
dfb,CA,-1828963.8779,2005940.4511,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,-8,-10
dfb,CA,-1803963.8779,2005940.4511,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,0,0,0,1,-1
dfb,CA,-1803963.8779,2030940.4511,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,-25,32,-25,-1,4,3
dfb,CA,-1778963.8779,2030940.4511,5,3,-3,0,0,0,0,0,0,0,0,0,4,-4,0,0,0,1,8,-9,3,-3
